date,p0,p1,p2
2021-09-30,0.7510883280618325,0.2489116676156867,4.322661176317769e-09
2021-10-31,0.9908573727124742,0.009142614659997897,1.2627387076233621e-08
2021-11-30,0.999851242579213,0.00014875578134611762,1.6393440332522182e-09
2021-12-31,0.9999982563055451,1.7315337528753727e-06,1.2160873973537199e-08
2022-01-31,0.9999996972310786,3.027378074226357e-07,3.0992060524947546e-11
2022-02-28,0.9999995657609394,4.3423151452177746e-07,7.409629134530182e-12
2022-03-31,0.9999995688723194,4.310951861611478e-07,3.2481346575693584e-11
2022-04-30,0.9999999990013748,9.98565241057315e-10,1.5532650963587106e-17
2022-05-31,0.9999999945630407,5.436827942736822e-09,7.948522175153584e-15
2022-06-30,0.9999999998385647,1.6137884311590925e-10,3.601328851462545e-14
2022-07-31,0.9999999997812665,1.9857134743305004e-10,2.0334474855915943e-11
2022-08-31,0.9999999999713509,3.699956518704998e-12,2.5136173169895024e-11
2022-09-30,0.9999999993710844,3.945244391798555e-14,6.287424276063171e-10
2022-10-31,0.9999999992546691,1.792285517197162e-14,7.450919242415458e-10
2022-11-30,0.9999150443273437,1.748600550714903e-13,8.495567249936392e-05
2022-12-31,0.9166853314744717,5.4768697963446354e-14,0.08331466852560604
2023-01-31,0.09760396624666301,1.8797528605980995e-13,0.9023960337530756
2023-02-28,0.0042294142283321665,2.84130775786558e-16,0.9957705857717909
2023-03-31,4.3892761016051316e-05,8.456234176752312e-15,0.9999561072387919
2023-04-30,1.1998950143837259e-06,7.677550439932295e-14,0.9999988001048146
2023-05-31,2.4515751216478487e-06,1.2442506522684716e-15,0.999997548425021
2023-06-30,1.544499398072265e-07,3.2926738329859126e-16,0.9999998455500764
2023-07-31,2.769100093430311e-07,1.0977435290954936e-15,0.9999997230898244
2023-08-31,1.1245794670281992e-06,2.9920452448497275e-13,0.9999988754204381
2023-09-30,2.8768743548133593e-05,1.7352828696628762e-11,0.9999712312392235
2023-10-31,1.4842628659723502e-05,3.695251164679956e-12,0.9999851573676228
2023-11-30,2.3311382038499855e-06,8.908121585391046e-13,0.9999976688609309
2023-12-31,1.0731515003548028e-06,4.72923647964506e-11,0.9999989268013753
2024-01-31,5.022681565285886e-05,1.8091288838020064e-12,0.9999497731823191
2024-02-29,5.280891435703489e-06,4.486025503039161e-12,0.9999947191038987
2024-03-31,1.1183432467904186e-05,2.48480308792587e-11,0.9999888165427895
2024-04-30,8.137144126386844e-05,1.8600793825966898e-12,0.999918628557045
2024-05-31,1.4348063903163982e-05,4.9397091672165666e-11,0.9999856518867805
2024-06-30,0.0001298863425940609,2.726108979293421e-09,0.9998701109314672
2024-07-31,0.0038145358240265644,4.234736083207104e-10,0.996185463752687
2024-08-31,5.7725039185415404e-05,6.936695866135346e-11,0.9999422748914734
2024-09-30,9.911190599716418e-06,9.789556840996935e-10,0.9999900878306239
2024-10-31,3.7713513450503715e-05,1.5989868091953775e-08,0.9999622704968766
2024-11-30,3.116674115611448e-05,2.873961848628833e-09,0.999968830384772
2024-12-31,0.0004563356897459822,2.1406628707791106e-07,0.9995434502440871
2025-01-31,0.010912374617342914,6.361543451125886e-07,0.9890869892283727
2025-02-28,0.056219033753268206,1.7946802817547005e-06,0.9437791715662516
2025-03-31,0.04364613068901561,1.522921685595021e-07,0.9563537170186521
2025-04-30,0.005455148526845719,1.7356345096137013e-07,0.994544677909786
2025-05-31,0.0003676222927908158,2.6720111931391813e-09,0.9996323750353223
2025-06-30,6.136218425178428e-05,7.180959842384974e-09,0.9999386306349829
2025-07-31,4.96243922103716e-05,1.1886737605041473e-09,0.9999503744192475
2025-08-31,6.173520099469313e-05,1.522445373086974e-09,0.9999382632767613
2025-09-30,8.306423736310462e-05,2.6519225374522637e-09,0.9999169331109302
2025-10-31,7.01790850161852e-05,1.6163863973640536e-07,0.9999296592761484
2025-11-30,5.63945072654792e-05,9.669218756995686e-06,0.9999339362738908
2025-12-31,0.0003811691643644969,0.00035451370118304764,0.9992643171344345
2026-01-31,0.03393884879375426,0.009225299877961675,0.956835851328289
2026-03-31,0.9793379851088413,0.020192323489055957,0.000469691402199996
2026-04-30,0.995047118485957,0.0048949134082761445,5.796810579897122e-05
2026-05-31,0.9962344830511897,0.0007533999913073125,0.003012116957384289
2026-06-30,0.9739171672024022,7.611291233932142e-05,0.026006719885054777
2026-07-31,0.7633132152574795,0.00031502734948118944,0.23637175739288896
